A_T,A_Ax,A_Ay,A_Az,A_Gx,A_Gy,A_Gz,B_T,B_Ax,B_Ay,B_Az,B_Gx,B_Gy,B_Gz,angle
38.7,-0.801269531,-0.425292969,-0.413574219,0.731707335,1.158536553,-2.317073107,38.7,-0.713378906,0.382324219,-0.583007813,2.378048897,-0.365853667,3.963414669,70
38.75,-0.799316406,-0.4296875,-0.434082031,6.585365772,-0.48780489,0.48780489,38.75,-0.672851563,0.390136719,-0.589355469,2.98780489,-2.560975552,0.121951222,70
38.8,-0.811035156,-0.415039063,-0.396972656,5.365853786,-0.975609779,0.853658557,38.8,-0.689941406,0.3671875,-0.582519531,6.707316875,-2.926829338,7.01219511,70
38.85,-0.819335938,-0.416503906,-0.399414063,5.670731544,4.451219559,1.890243888,38.85,-0.726074219,0.393066406,-0.611328125,2.865853548,-3.414634228,5.48780489,70
38.9,-0.810058594,-0.398925781,-0.408203125,3.170731783,7.804878235,-0.670731723,38.9,-0.711914063,0.376464844,-0.602050781,4.329268456,-4.390244007,5.48780489,70
38.95,-0.803710938,-0.399414063,-0.42578125,3.841463327,8.231707573,-2.5,38.95,-0.708007813,0.377441406,-0.582519531,-1.585365891,-4.390244007,6.707316875,70
39,-0.818359375,-0.392089844,-0.444824219,-0.731707335,6.768292904,-2.134146452,39,-0.719238281,0.379394531,-0.578125,-1.829268336,-2.01219511,5.853658676,70
39.05,-0.803710938,-0.410644531,-0.459472656,0.060975611,6.402439117,0.182926834,39.05,-0.734375,0.368652344,-0.578125,-2.378048897,-3.719512224,-1.463414669,70
39.1,-0.802734375,-0.405273438,-0.473144531,-3.414634228,7.926829338,0.48780489,39.1,-0.751464844,0.384277344,-0.564941406,-4.695121765,-0.731707335,0.670731723,70
39.15,-0.781738281,-0.39453125,-0.490234375,-0.365853667,6.402439117,1.158536553,39.15,-0.737304688,0.383789063,-0.548828125,-2.560975552,-0.548780501,-0.48780489,70
39.2,-0.784179688,-0.399902344,-0.487304688,1.402438998,4.207316875,1.585365891,39.2,-0.7265625,0.373046875,-0.540527344,0.426829278,-2.804877996,1.707317114,70
39.25,-0.799804688,-0.388183594,-0.477050781,2.5,4.329268456,3.658536673,39.25,-0.747558594,0.368652344,-0.552734375,2.439024448,-3.231707335,2.621951103,70
39.3,-0.802246094,-0.386230469,-0.470703125,1.341463447,4.207316875,2.682926893,39.3,-0.738769531,0.370117188,-0.564453125,0.304878056,-3.292682886,0.914634168,70
39.35,-0.80859375,-0.39453125,-0.476074219,0.914634168,4.207316875,2.560975552,39.35,-0.735839844,0.387695313,-0.561035156,-0.670731723,-2.5,1.280487776,70
39.4,-0.789550781,-0.402832031,-0.467285156,-2.621951103,1.707317114,1.158536553,39.4,-0.708984375,0.397949219,-0.569335938,-1.341463447,-0.792682946,-1.158536553,70
39.45,-0.78515625,-0.413574219,-0.45703125,-4.024390221,0.792682946,-0.48780489,39.45,-0.707519531,0.411132813,-0.565429688,-2.926829338,-1.097561002,-2.195122004,70
39.5,-0.78515625,-0.429199219,-0.453125,-6.707316875,1.524390221,-1.707317114,39.5,-0.715820313,0.411132813,-0.570800781,-4.695121765,-0.365853667,-3.658536673,70
39.55,-0.791015625,-0.431152344,-0.461425781,-3.231707335,3.353658438,-3.902439117,39.55,-0.718261719,0.427246094,-0.557128906,-5.060975552,-1.402438998,-2.134146452,70
39.6,-0.779785156,-0.43359375,-0.4765625,-3.475609779,2.439024448,-4.451219559,39.6,-0.712890625,0.418457031,-0.562988281,-2.560975552,-0.060975611,-0.853658557,70
39.65,-0.797363281,-0.422363281,-0.475097656,-1.890243888,1.280487776,-4.756097794,39.65,-0.721679688,0.411621094,-0.551269531,-8.231707573,0.182926834,0.853658557,70
39.7,-0.795898438,-0.4296875,-0.479980469,-2.560975552,1.280487776,-5.304878235,39.7,-0.739746094,0.421386719,-0.562011719,-6.280488014,3.231707335,0.853658557,70
39.75,-0.787109375,-0.424316406,-0.487792969,-4.451219559,0.060975611,-4.451219559,39.75,-0.731933594,0.408203125,-0.550292969,-5.365853786,3.231707335,-0.853658557,70
39.8,-0.784667969,-0.418457031,-0.486816406,-2.195122004,-1.707317114,-2.98780489,39.8,-0.728515625,0.407714844,-0.546386719,-7.560975552,5.121951103,-0.792682946,70
39.85,-0.777832031,-0.409667969,-0.487792969,-5.48780489,-2.256097555,-3.475609779,39.85,-0.729980469,0.411132813,-0.541015625,-5,5.304878235,-2.378048897,70
39.9,-0.773925781,-0.408691406,-0.482910156,-2.134146452,-2.439024448,-2.256097555,39.9,-0.723632813,0.405273438,-0.534667969,-4.451219559,5.121951103,-2.926829338,70
39.95,-0.765136719,-0.41796875,-0.479003906,-4.268292904,-0.182926834,-0.121951222,39.95,-0.725585938,0.400878906,-0.529785156,-4.939024448,3.963414669,-3.414634228,70
40,-0.762695313,-0.406738281,-0.495605469,-5.853658676,2.01219511,0.792682946,40,-0.73828125,0.416503906,-0.527832031,-3.353658438,3.963414669,-3.902439117,70
40.05,-0.7578125,-0.415527344,-0.486328125,-2.5,1.890243888,1.585365891,40.05,-0.721679688,0.400878906,-0.525878906,0.121951222,0.121951222,-4.51219511,150
40.1,-0.758789063,-0.403320313,-0.502441406,-3.780487776,3.536585331,0.182926834,40.1,-0.740234375,0.413574219,-0.534667969,-1.707317114,0.853658557,-1.524390221,150
40.15,-0.755371094,-0.408691406,-0.508300781,-0.853658557,3.231707335,0.121951222,40.15,-0.727539063,0.415527344,-0.524902344,-2.98780489,-2.195122004,-2.682926893,150
40.2,-0.772949219,-0.408203125,-0.5,-3.475609779,3.231707335,-0.792682946,40.2,-0.733398438,0.413085938,-0.528808594,0.792682946,-4.207316875,-0.243902445,150
40.25,-0.778320313,-0.414550781,-0.505859375,-0.609756112,4.451219559,0.731707335,40.25,-0.744628906,0.409667969,-0.546386719,-0.48780489,-4.268292904,-1.646341443,150
40.3,-0.786621094,-0.412597656,-0.5,-2.317073107,3.780487776,-0.060975611,40.3,-0.7421875,0.403808594,-0.534667969,0.243902445,-3.292682886,-1.829268336,150
40.35,-0.778320313,-0.423828125,-0.5,-0.304878056,3.719512224,0.853658557,40.35,-0.741210938,0.411621094,-0.54296875,-0.975609779,-0.670731723,-0.914634168,150
40.4,-0.791015625,-0.42578125,-0.488769531,-0.182926834,6.036585331,3.170731783,40.4,-0.752929688,0.400390625,-0.532226563,-1.341463447,1.585365891,0.121951222,150
40.45,-0.791992188,-0.430175781,-0.474609375,4.085365772,12.07317066,5.548780441,40.45,-0.752441406,0.41796875,-0.538085938,-0.609756112,2.439024448,-0.609756112,150
40.5,-0.782226563,-0.419433594,-0.451171875,1.524390221,23.23170662,5.426829338,40.5,-0.757324219,0.42578125,-0.529785156,2.621951103,5.365853786,2.560975552,150
40.55,-0.735839844,-0.415039063,-0.467773438,3.719512224,37.25609589,6.524390221,40.55,-0.770019531,0.420410156,-0.538085938,6.951219559,15,2.560975552,150
40.6,-0.693847656,-0.408203125,-0.547851563,5.121951103,52.62195206,2.439024448,40.6,-0.75,0.439453125,-0.516113281,7.865853786,13.65853691,3.536585331,150
40.65,-0.680175781,-0.391113281,-0.508789063,7.743902206,67.80487823,-1.036585331,40.65,-0.742675781,0.41796875,-0.502929688,13.78048801,12.80487823,7.134146214,150
40.7,-0.606933594,-0.453125,-0.579589844,6.402439117,80.18292999,-1.219512224,40.7,-0.737792969,0.42578125,-0.558105469,18.4146347,17.86585426,5.548780441,150
40.75,-0.567871094,-0.440429688,-0.626464844,10.36585331,89.87805176,2.134146452,40.75,-0.695800781,0.388183594,-0.607421875,18.29268265,21.09756088,8.048780441,150
40.8,-0.593261719,-0.46484375,-0.687988281,8.719511986,97.86585236,4.756097794,40.8,-0.687988281,0.40625,-0.612792969,17.19512177,24.87804794,12.13414669,150
40.85,-0.491699219,-0.454589844,-0.79296875,-17.25609779,97.56097412,15.42682934,40.85,-0.684082031,0.353027344,-0.666992188,22.56097603,40.24390411,9.63414669,150
40.9,-0.412109375,-0.368652344,-0.795898438,6.280488014,103.2926865,19.3292675,40.9,-0.651367188,0.345214844,-0.707519531,23.65853691,37.68292618,6.036585331,150
40.95,-0.233886719,-0.405273438,-0.888671875,-32.5,87.98780823,13.29268265,40.95,-0.59375,0.333984375,-0.685546875,17.74390221,45.24390411,5.182926655,150
41,-0.241699219,-0.312988281,-0.856933594,15.30487823,85.18292999,15.85365868,41,-0.538085938,0.340820313,-0.672363281,12.86585331,23.59756088,6.890244007,150
41.05,-0.118652344,-0.381347656,-0.880859375,-13.65853691,76.5853653,3.780487776,41.05,-0.546386719,0.345214844,-0.728515625,7.01219511,24.02439117,5.48780489,150
41.1,-0.112304688,-0.334960938,-0.967285156,4.573170662,65.9146347,5.914634228,41.1,-0.515136719,0.324707031,-0.69140625,12.25609779,4.695121765,7.621951103,150
41.15,-0.081054688,-0.370605469,-1.057128906,-21.46341515,39.87804794,7.5,41.15,-0.502441406,0.362792969,-0.755859375,10.1219511,-3.841463327,8.292682648,150
41.2,-0.088378906,-0.348144531,-1.096679688,-19.45121956,11.46341419,10.67073154,41.2,-0.554199219,0.344726563,-0.716308594,3.780487776,-12.3780489,-0.365853667,150
41.25,-0.191894531,-0.306152344,-1.040527344,-8.048780441,-8.414633751,3.841463327,41.25,-0.561035156,0.337890625,-0.763183594,5.609755993,-17.43902397,-7.134146214,150
41.3,-0.218261719,-0.339355469,-0.995605469,6.646341324,-14.39024353,-0.792682946,41.3,-0.577148438,0.334472656,-0.816894531,2.621951103,-9.573170662,-3.780487776,150
41.35,-0.223632813,-0.352539063,-0.959472656,0.975609779,-15.18292713,-0.914634168,41.35,-0.590332031,0.290527344,-0.797363281,-3.292682886,-3.841463327,-0.853658557,150
41.4,-0.173828125,-0.332519531,-0.945800781,-1.097561002,-17.86585426,0.853658557,41.4,-0.572265625,0.3125,-0.769042969,-13.29268265,0.48780489,-1.707317114,150
41.45,-0.18359375,-0.313964844,-0.920410156,1.951219559,-21.76829338,-1.158536553,41.45,-0.575683594,0.321777344,-0.721679688,-12.68292713,-5.670731544,2.134146452,150
41.5,-0.213378906,-0.350097656,-0.874023438,2.98780489,-22.31707382,-5.731707096,41.5,-0.563964844,0.35546875,-0.716308594,-21.09756088,-6.585365772,1.585365891,150
41.55,-0.264648438,-0.369628906,-0.864746094,4.51219511,-16.03658485,-6.707316875,41.55,-0.576171875,0.377929688,-0.732421875,-25.12195206,-5.731707096,1.951219559,150
41.6,-0.2734375,-0.391601563,-0.83203125,4.268292904,-7.134146214,-9.573170662,41.6,-0.568359375,0.438476563,-0.708007813,-23.84146309,-2.926829338,2.01219511,150
41.65,-0.279296875,-0.3984375,-0.849121094,0.792682946,-1.829268336,-3.780487776,41.65,-0.541015625,0.39453125,-0.729492188,-3.719512224,-6.707316875,-2.378048897,150
41.7,-0.319335938,-0.380859375,-0.831542969,4.51219511,9.878048897,-2.195122004,41.7,-0.584960938,0.395507813,-0.720214844,-2.926829338,-8.536585808,1.158536553,150
41.75,-0.307128906,-0.3828125,-0.819335938,1.524390221,18.59756088,-4.695121765,41.75,-0.5390625,0.407226563,-0.768066406,-2.134146452,-6.402439117,-0.853658557,150
41.8,-0.226074219,-0.397460938,-0.8515625,-6.219511986,22.31707382,-6.097560883,41.8,-0.532226563,0.407714844,-0.721679688,-12.13414669,-4.451219559,1.829268336,150
41.85,-0.135253906,-0.407714844,-0.934082031,-0.853658557,18.96341515,-7.804878235,41.85,-0.55859375,0.451171875,-0.673339844,-19.45121956,-5.243902206,0.853658557,150
41.9,-0.121582031,-0.363769531,-0.916015625,-3.780487776,9.817072868,-17.43902397,41.9,-0.544921875,0.495605469,-0.591308594,-10,-25,-4.390244007,150
41.95,-0.12890625,-0.422851563,-0.962890625,13.96341419,14.81707287,-25.97560883,41.95,-0.697265625,0.550292969,-0.741210938,-1.097561002,-34.75609589,2.378048897,150
42,-0.11328125,-0.4375,-0.98046875,-10.06097603,22.43902397,-18.90243912,42,-0.719726563,0.429199219,-0.733398438,-1.524390221,-57.68292618,-11.76829243,150
42.05,-0.059082031,-0.359863281,-0.99609375,-18.65853691,35.06097412,-19.14634132,42.05,-0.862792969,0.392578125,-0.583496094,-33.96341324,-50.67073059,-10.1219511,150
42.1,-0.017089844,-0.374511719,-1.059570313,2.865853548,41.28048706,-17.68292618,42.1,-0.79296875,0.532226563,-0.401367188,-29.02439117,-34.87804794,-4.573170662,150
42.15,0.145019531,-0.391113281,-1.099121094,-23.47560883,45.42683029,-17.74390221,42.15,-1.00390625,0.543945313,-0.479003906,16.28048706,-28.78048706,-6.646341324,150
42.2,0.154296875,-0.386230469,-1.089355469,-4.878048897,40.18292618,-15.54878044,42.2,-0.918945313,0.478515625,-0.44140625,4.207316875,-29.39024353,-14.51219559,150
42.25,0.125488281,-0.358886719,-1.060546875,-1.463414669,38.59756088,-12.43902397,42.25,-0.920410156,0.453613281,-0.458496094,-0.853658557,-26.89024353,-5.48780489,150
42.3,0.134765625,-0.320800781,-1.022949219,-11.28048801,28.10975647,-18.23170662,42.3,-0.836425781,0.467773438,-0.435058594,-5,-23.23170662,-11.95121956,150
42.35,0.144042969,-0.33203125,-1.01171875,0.792682946,21.89024353,-13.29268265,42.35,-0.845214844,0.373535156,-0.401367188,4.329268456,-22.37804794,-7.317073345,150
42.4,0.151367188,-0.301269531,-0.958496094,-14.08536625,14.02439022,-15.36585331,42.4,-0.848632813,0.359863281,-0.368652344,-7.621951103,-12.01219559,-6.951219559,150
42.45,0.147949219,-0.307128906,-0.912109375,-0.48780489,10.36585331,-13.71951199,42.45,-0.799316406,0.37890625,-0.374023438,-10.67073154,-5.365853786,-5.060975552,150
42.5,0.124511719,-0.323730469,-0.836425781,-0.670731723,13.96341419,-8.963414192,42.5,-0.795898438,0.352539063,-0.369628906,-11.09756088,-1.890243888,-3.231707335,150
42.55,0.141601563,-0.2890625,-0.840820313,-3.414634228,25.97560883,-6.890244007,42.55,-0.796386719,0.362304688,-0.377441406,-13.17073154,8.536585808,-0.792682946,150
42.6,0.2109375,-0.259277344,-0.863769531,0.914634168,32.07316971,-7.439024448,42.6,-0.769042969,0.386230469,-0.354980469,-4.024390221,12.86585331,2.073170662,150
42.65,0.280273438,-0.286132813,-0.931152344,-16.52439117,27.68292618,-2.865853548,42.65,-0.807617188,0.368652344,-0.387207031,-7.378048897,10.85365868,3.170731783,150
42.7,0.265625,-0.215820313,-0.919433594,-6.158536434,24.87804794,-5.304878235,42.7,-0.791503906,0.358886719,-0.348144531,-2.560975552,7.743902206,11.40243912,150
42.75,0.276367188,-0.276855469,-0.917480469,-1.402438998,20.9146347,-6.646341324,42.75,-0.805175781,0.434082031,-0.39453125,-10.30487823,11.28048801,12.25609779,150
42.8,0.276855469,-0.296386719,-0.88671875,7.317073345,16.15853691,-4.024390221,42.8,-0.762207031,0.372558594,-0.381347656,-5.609755993,6.341463566,-0.853658557,150
42.85,0.270019531,-0.294433594,-0.83984375,14.81707287,13.41463375,-1.951219559,42.85,-0.719726563,0.368652344,-0.395507813,-5.731707096,4.817073345,2.926829338,150
42.9,0.261230469,-0.305664063,-0.815917969,8.353658676,16.21951294,4.390244007,42.9,-0.737792969,0.375488281,-0.402832031,-14.51219559,11.15853691,10.91463375,150
42.95,0.305175781,-0.266601563,-0.808105469,15.30487823,22.07317162,3.353658438,42.95,-0.741699219,0.41015625,-0.395507813,-14.45121956,15.06097603,14.26829243,150
43,0.353027344,-0.299316406,-0.828613281,8.414633751,27.37804794,5,43,-0.788085938,0.419921875,-0.418457031,-6.524390221,11.28048801,14.08536625,150
43.05,0.440917969,-0.319335938,-0.885253906,17.43902397,26.5853653,6.707316875,43.05,-0.755859375,0.43359375,-0.399414063,-10.30487823,8.536585808,16.21951294,150
43.1,0.436523438,-0.330078125,-0.853027344,17.62195206,18.71951294,7.560975552,43.1,-0.76171875,0.499511719,-0.397949219,-11.21951199,-1.951219559,21.95121956,150
43.15,0.393066406,-0.397460938,-0.855957031,14.8780489,16.03658485,10.06097603,43.15,-0.731933594,0.514160156,-0.380371094,-4.756097794,-7.01219511,23.35365868,150
43.2,0.408691406,-0.403320313,-0.832519531,16.76829338,14.57317066,10.54878044,43.2,-0.752441406,0.55859375,-0.395996094,-3.231707335,-3.841463327,25.24390221,150
43.25,0.408203125,-0.436523438,-0.821289063,10.73170757,11.52439022,12.86585331,43.25,-0.698242188,0.572265625,-0.3984375,-0.426829278,-3.231707335,19.20731735,150
43.3,0.417480469,-0.428222656,-0.798339844,9.39024353,7.621951103,10.85365868,43.3,-0.68359375,0.606933594,-0.402832031,-2.621951103,-1.036585331,19.69512177,150
43.35,0.379882813,-0.447753906,-0.773925781,11.64634132,4.817073345,10.1219511,43.35,-0.645996094,0.596679688,-0.383300781,-4.451219559,-2.5,17.07317162,150
43.4,0.40625,-0.436523438,-0.758300781,8.536585808,4.51219511,5.609755993,43.4,-0.642089844,0.614746094,-0.384277344,-9.39024353,1.951219559,14.93902397,150
43.45,0.40625,-0.439453125,-0.758300781,6.402439117,3.902439117,1.829268336,43.45,-0.624023438,0.654785156,-0.380371094,-10.85365868,1.646341443,10.24390221,150
43.5,0.429199219,-0.420898438,-0.755859375,11.15853691,2.682926893,-8.841463089,43.5,-0.64453125,0.66015625,-0.359375,-6.158536434,-2.195122004,5,150
43.55,0.395019531,-0.408691406,-0.786132813,11.82926846,-2.682926893,-17.56097603,43.55,-0.666503906,0.641601563,-0.339355469,-8.902439117,7.317073345,-3.231707335,150
43.6,0.3984375,-0.492675781,-0.791503906,-4.51219511,-10.54878044,-18.84146309,43.6,-0.5859375,0.661621094,-0.374023438,-21.70731735,1.280487776,-13.53658581,150
43.65,0.376953125,-0.504394531,-0.742675781,-6.158536434,-12.6219511,-21.64634132,43.65,-0.6171875,0.678222656,-0.405761719,-10.24390221,2.317073107,-24.39024353,150
43.7,0.3828125,-0.541015625,-0.760742188,-1.341463447,-11.95121956,-22.01219559,43.7,-0.625488281,0.645507813,-0.395019531,-8.048780441,-0.975609779,-20.54878044,150
43.75,0.364257813,-0.516601563,-0.732421875,3.536585331,-8.719511986,-26.03658485,43.75,-0.626953125,0.678710938,-0.403320313,-12.80487823,2.98780489,-16.46341515,150
43.8,0.424316406,-0.516601563,-0.75390625,7.926829338,-8.353658676,-26.21951294,43.8,-0.633789063,0.660644531,-0.361816406,-11.70731735,6.829268456,-15.18292713,150
43.85,0.435546875,-0.481933594,-0.754882813,4.878048897,-9.329268456,-27.56097603,43.85,-0.674804688,0.658203125,-0.331542969,-12.56097603,8.658536911,-17.31707382,150
43.9,0.446777344,-0.467285156,-0.752929688,-4.695121765,-8.719511986,-28.35365868,43.9,-0.683105469,0.657226563,-0.339355469,-8.902439117,8.170731544,-21.09756088,150
43.95,0.440429688,-0.481445313,-0.766601563,-7.560975552,-7.073170662,-25.60975647,43.95,-0.68359375,0.639648438,-0.36328125,-8.353658676,6.402439117,-26.40243912,150
44,0.441894531,-0.427246094,-0.790527344,-9.268292427,-1.219512224,-29.69512177,44,-0.730957031,0.62109375,-0.359863281,-4.451219559,7.926829338,-27.13414574,150
44.05,0.526855469,-0.403808594,-0.842773438,-0.060975611,6.707316875,-34.39024353,44.05,-0.785644531,0.657714844,-0.42578125,-12.01219559,14.14634132,-22.62195206,150
44.1,0.478027344,-0.33984375,-0.77734375,-9.39024353,11.82926846,-33.10975647,44.1,-0.837402344,0.498046875,-0.353027344,-16.8292675,15.1219511,-28.47560883,150
44.15,0.462402344,-0.31640625,-0.752441406,8.10975647,20.42682838,-34.75609589,44.15,-0.770996094,0.501464844,-0.334960938,-16.70731735,14.26829243,-31.64634132,150
44.2,0.551757813,-0.354980469,-0.800292969,-4.939024448,26.95121956,-27.13414574,44.2,-0.825195313,0.466796875,-0.380859375,-7.560975552,29.26829338,-23.71951294,150
44.25,0.591796875,-0.288085938,-0.8359375,6.341463566,19.39024353,-22.37804794,44.25,-0.814453125,0.395019531,-0.333496094,-13.41463375,28.35365868,-23.23170662,150
44.3,0.598632813,-0.259765625,-0.8515625,7.682926655,4.451219559,-14.45121956,44.3,-0.801757813,0.404296875,-0.367675781,-10.97560978,18.04878044,-14.08536625,150
44.35,0.559570313,-0.208984375,-0.807617188,8.597560883,-5.48780489,-16.5853653,44.35,-0.816894531,0.400390625,-0.39453125,-17.31707382,18.10975647,-8.719511986,150
44.4,0.5546875,-0.23046875,-0.786621094,2.682926893,-4.024390221,-12.31707287,44.4,-0.846191406,0.353515625,-0.41015625,-13.47560978,15.79268265,-9.939023972,150
44.45,0.529296875,-0.20703125,-0.730957031,3.597560883,7.5,-11.09756088,44.45,-0.846679688,0.368652344,-0.427246094,-21.34146309,23.53658485,-8.231707573,150
44.5,0.587402344,-0.213867188,-0.717773438,0.914634168,19.69512177,-8.841463089,44.5,-0.834472656,0.366210938,-0.434082031,-18.35365868,25.36585426,-7.682926655,150
44.55,0.629394531,-0.205566406,-0.728515625,-2.865853548,22.43902397,-7.439024448,44.55,-0.809570313,0.394042969,-0.394042969,-24.81707382,18.71951294,-4.146341324,150
44.6,0.668457031,-0.212402344,-0.744628906,10.36585331,17.37804794,-6.890244007,44.6,-0.815429688,0.425292969,-0.390625,-22.74390221,12.68292713,0,150
44.65,0.6640625,-0.252441406,-0.75390625,8.902439117,11.03658581,-8.414633751,44.65,-0.810546875,0.446777344,-0.398925781,-21.28048706,4.634146214,0.609756112,150
